item,cuisine,cholesterol,ash,carotene,vit_a,vit_e,thiamin,riboflavin,niacin,vit_c,calcium,potassium,magnesium,iron,zinc,selenium,copper,manganese,iodine,mono,poly,health_star,calories
Chicken Soup with Chestnuts and Chinese Yam,Anhui cuisine,103.46666666666665,1.4933333333333334,0.0,17.466666666666672,0.6953333333333332,1.045,0.32500000000000007,14.045,2.4466666666666668,15.68,335.408,43.77466666666667,1.3157333333333334,2.7641333333333336,20.906666666666666,0.021973333333333334,0.0,5.685333333333333,2.026666666666667,0.86,3,382.45576666666665
Braised Mountain Chicken,Jiangsu cuisine,86.325,1.2081666666666666,0.0,61.19833333333333,2.1247666666666665,0.14413333333333334,0.31139999999999995,7.557666666666666,2.6,20.856666666666666,242.53666666666666,25.418333333333333,1.8763333333333332,1.0757166666666667,18.018333333333334,0.016116666666666665,0.058633333333333336,0.8366666666666666,1.431,1.0003333333333333,3,334.76730000000003
Spicy Beef Shreds,Hunan cuisine,96.0,1.3756666666666666,0.0,7.523333333333333,2.46815,0.14899697626759167,0.26380000000000003,7.412280327670136,26.63,42.47288700115623,242.12784881337961,31.650652090080936,3.2263546440138753,5.822784116370253,3.3803788700115636,0.09656879773472084,0.02990384290774679,0.9319999999999999,19.157333333333334,2.3173333333333335,1,532.9493086912273
Crab Stick Sesame Rice,Hunan cuisine,161.2,0.0,0.0,60.995,2.1673,0.076735,0.13949,2.4672,1.4,134.753,123.531,26.905,1.92555,1.460695,19.8124,0.69932,0.168335,0.28200000000000003,0.1,0.155,2,467.0065975
Braised Baby Pigeon,Shandong cuisine,213.33333333333334,1.3633333333333333,55.5,942.8673333333332,2.2814,0.44150666666666666,1.4799233333333335,8.739866666666666,11.153,15.174333333333335,257.68766666666664,28.179666666666666,7.470533333333333,3.3098999999999994,0.06,0.44578999999999996,0.09548333333333332,0.607,9.619166666666667,3.896333333333333,2,325.727603
Stir-Fried Lily Flowers,Shandong cuisine,0.0,0.21666666666666667,0.0,220.64833333333334,6.687266666666667,0.08626666666666666,0.1850333333333333,3.278166666666667,11.515,210.91200000000003,169.59633333333332,63.15133333333333,6.343366666666667,2.765,2.770666666666667,0.27214,0.8779666666666667,0.132,1.88,2.2433333333333336,5,206.07854666666663
Mandarin Fish Tasting Like Crab,Anhui cuisine,336.16,0.020666666666666667,0.0,61.99666666666667,4.394383333333333,0.0781,0.18228333333333335,6.8015,1.5266666666666666,109.98833333333333,320.2203333333333,52.812000000000005,2.5689333333333333,1.8463166666666666,36.685833333333335,0.15775999999999998,0.11368333333333334,0.18800000000000003,1.5840000000000003,1.1421666666666666,2,277.8486533333333
Assorted Meatballs,Anhui cuisine,96.7,0.0,15.833333333333334,43.63666666666666,1.6860333333333333,0.08983333333333333,0.09443333333333333,0.9596,11.1,61.70333333333334,124.03133333333334,68.448,2.5055666666666667,0.8885833333333334,4.601,0.35864,0.3091,0.7028333333333333,6.209,4.499,2,503.1667
Sautéed Beef Tenderloin with Lily,Anhui cuisine,39.363057165495334,0.8033333333333333,0.0,23.2,1.4572333333333336,0.08730940797320484,0.3231639049882867,5.89976632376406,7.5,21.39553187432024,174.72307353425285,35.314981028198396,4.2738271180134,3.3599936927933,0.8764525070303573,0.4287871691253027,0.2090699200396863,4.83133013710137,5.15772819636212,2.2199723832162,3,308.16840195727104
Longan in Syrup,Cantonese cuisine,0.0,0.317,0.0,0.0,0.0,0.0319,0.055600000000000004,0.24489999999999998,27.65,27.089999999999996,11.07,11.08,1.357,0.35760000000000003,0.079,0.1899,0.2765,1.027,0.16187533158387604,0.12585512830850545,3,387.88505
Soy Sauce Live Fish,Shandong cuisine,69.63,0.0075,0.0,2.67,1.6385833333333333,0.0928,0.07415000000000001,2.5997,0.3333333333333333,50.17166666666666,243.52666666666664,40.45666666666667,1.06,1.0616166666666667,27.88,0.06945,0.08815,0.015,1.7720000000000002,1.0263333333333338,4,179.04286666666664
Clear Soup with Five-shred Tofu,Jiangsu cuisine,22.0,0.1125,165.69,29.8475,0.555,0.17347,0.13849,7.6887,11.4845,41.534,225.575,75.072,2.31595,1.0002,1.375,0.02876,0.01,2.15,0.7563,1.2878,5,107.152304
Sauce-Flavored Abalone,Shandong cuisine,143.86666666666667,0.68,62.0,75.74,7.9098,0.4527666666666667,0.5093666666666666,5.414233333333333,50.56,81.8,425.43666666666667,102.77333333333333,6.9863333333333335,2.0267,2.4643333333333333,0.0638,0.2167666666666667,0.09999999999999999,0.16666666666666666,0.23666666666666666,3,252.14818666666667
Braised Silver Carp with Spring Bamboo Shoots,Jiangsu cuisine,127.21499999999999,0.2901666666666667,0.0,43.31666666666666,4.662116666666667,0.06974999999999999,0.1021666666666667,2.9695,7.1000000000000005,92.82,243.61333333333334,32.99333333333333,2.4463333333333335,1.6272166666666665,20.891166666666667,0.07590000000000001,0.21719999999999998,0.7200000000000001,0.0,0.6171666666666666,4,305.6419633333333
Crispy Fried Lamb,Anhui cuisine,5.5,0.02666666666666667,0.0,13.650666666666666,4.903043333333334,0.32909333333333335,0.13204000000000002,6.607466666666666,4.223333333333334,44.75033333333334,270.0083333333333,30.054333333333332,2.7171,1.7370833333333333,2.249666666666667,0.026883333333333332,0.14684,3.717,7.625333333333334,3.2456666666666667,2,703.4889316666666
Jadeite Fish Rice Soup,Zhejiang cuisine,83.13333333333334,0.21666666666666667,200.0,10.633333333333333,2.0995789349866665,0.05013650853333334,0.128,2.835095240333333,8.666666666666666,62.898688000666674,208.22774893500002,34.82844217133333,0.9671435963666667,0.8909637377999999,6.5158730233333335,0.060677731039999995,0.10293492563333334,0.55143365,0.0032602236000000002,0.8732602236,3,134.847554817148
Steamed Yellow Croaker with Loofah Brine,Zhejiang cuisine,85.47000000000001,0.08416666666666667,0.0,7.766666666666667,5.083116666666666,0.11270000000000001,0.06278333333333333,2.826833333333333,4.3999999999999995,94.94833333333334,224.70916666666665,36.59666666666667,1.43025,1.1218666666666668,64.90433333333333,0.0489,0.08708333333333333,0.165,7.334,2.3986666666666667,3,216.15438833333334
Fresh and Light Chive Shoots,Jiangsu cuisine,150.67499999999998,0.0045,0.0,280.935,19.08825,0.17749,0.37501,2.7123000000000004,14.5,125.36533333333334,266.95,75.68433333333333,9.7755,3.2587466666666667,70.8176,0.16446,0.51449,3.4653333333333336,3.5991666666666666,3.2991666666666664,3,216.82940399999998
Shrimp Roe Braised Pork,Anhui cuisine,111.66666666666667,16.1145,0.0,22.599999999999998,1.1558666666666666,0.8437666666666667,0.44225000000000003,8.5438,2.9333333333333336,1557.1883333333333,759.7366666666667,26.861666666666668,14.606333333333334,6.0687999999999995,12.195666666666668,0.0109,0.01995,0.349,16.194333333333333,4.9703333333333335,1,668.1360516666667
Steamed Ham Cubes,Zhejiang cuisine,96.66666666666667,0.0045,0.0,0.0,0.06666666666666667,1.3333333333333333,0.28378333333333333,10.842333333333334,0.0,14.541666666666666,567.4716666666667,40.785000000000004,1.2211666666666667,3.031,18.333333333333332,0.23029999999999998,0.02401666666666667,8.333333333333334,2.3333333333333335,0.8333333333333334,2,281.9319683333333
Premium Spicy Blood Tofu,Sichuan cuisine,75.1925,3.7941875,7.81875,11.95,0.0125,0.050975,0.2505375,1.310625,0.449375,55.789375,215.02875,20.953125,9.95275,1.1945,9.4009375,0.1357625,0.68360625,9.58125,2.650174946657278,2.0604628555075104,2,248.408384375
Longan Meat,Sichuan cuisine,41.65,0.6405833333333334,52.199999999999996,16.575,0.0,0.12755,0.06507500000000001,2.2024166666666667,52.8525,20.11,172.65416666666667,32.12916666666667,1.3076666666666668,1.4131833333333335,2.4723333333333333,0.19396666666666665,0.8422666666666667,0.0,2.6582644443722425,2.0667522929585815,4,366.151585
Spicy Buddha's Hand Bamboo Shoots,Hunan cuisine,0.0,0.1275,0.0,19.677,1.525905,0.10653,0.105545,0.89035,37.9725,33.908500000000004,74.13,7.0705,0.4658,0.0994,0.733,0.0051,0.015695,0.156,1.935,1.796,4,104.293625
White Sauce Gilled Fish,Jiangsu cuisine,79.10833333333333,0.021666666666666667,0.0,69.68916666666667,3.9997416666666665,0.09235333333333333,0.00263,0.5497833333333334,3.408333333333333,60.74166666666667,366.61633333333333,60.3955,0.67795,0.7662333333333334,0.0029999999999999996,0.007495000000000001,0.093575,0.132,0.0,0.5516666666666666,4,285.97744166666666
Quick-Fried Squid Rolls,Fujian cuisine,313.96666666666664,0.09499999999999999,0.0,27.423333333333336,2.2802333333333333,0.04008,0.5582533333333334,3.0343666666666667,9.9,53.784,308.0806666666667,47.550999999999995,1.5385333333333333,2.1300433333333335,0.8902,0.01214,0.040163333333333336,0.27,0.6666666666666666,0.14833333333333337,5,221.245168
Braised Cabbage with Fresh Ginseng and Chestnuts,Shandong cuisine,8.5,1.2,0.0,10.166666666666666,0.2016666666666667,0.021333333333333333,0.02,2.4659999999999997,1.554,8.626666666666667,30.694333333333333,6.343666666666667,0.24166666666666667,0.24383333333333332,1.4000000000000001,0.0049900000000000005,0.0,9.82,0.15,0.05333333333333334,5,213.571834
Steamed Mountain Water Tofu,Hunan cuisine,0.0,1.165,0.0,100.4,6.667125,0.23295,0.239975,1.5193,116.4,102.4225,199.93,86.51,2.505,1.3131,1.02925,0.228525,0.47737500000000005,0.9935,1.827,3.361,5,142.7786
Stir-Fried Fresh Eel Slices,Zhejiang cuisine,140.70000000000002,0.05260416666666667,0.0,60.583333333333336,4.210677083333334,0.15861458333333334,1.1136041666666667,4.908229166666667,1.7291666666666667,62.065625000000004,308.5828125,28.934375,3.5356770833333333,2.3606562500000003,39.692083333333336,0.06423958333333334,2.547375,1.411875,3.5741666666666667,1.7172916666666669,4,330.8486958333333
Longjing Tea Fish Slices,Zhejiang cuisine,118.23333333333333,0.045000000000000005,0.0,47.06,0.8736333333333333,0.1108,0.17846666666666666,4.5953333333333335,0.049999999999999996,35.473333333333336,230.84,39.29666666666667,1.1773333333333333,1.2076,40.557,0.0837,0.0734,0.5166666666666667,0.11666666666666665,0.4666666666666666,5,148.15530333333334
Bitter Gourd with River Shrimps,Anhui cuisine,110.25,1.7745157355030754,0.0,39.3035,3.5221025,0.06579,0.03163657355030758,1.0674814710061515,32.925,40.06056129192298,126.039940712046,38.36674658186146,1.792815735503076,0.922208480670768,17.284,0.008678549033538385,0.04196070132169048,15.58,0.29100000000000004,0.32075000000000004,3,83.88818783986615
Sautéed Yellow Eggs,Zhejiang cuisine,555.971,0.566,0.0,220.04099999999997,4.653893333333333,0.20175333333333334,0.2627833333333333,1.6852666666666671,2.3733333333333335,58.93533333333334,172.11316666666667,18.415,2.540016666666667,1.3485433333333334,16.822533333333332,0.14201,0.10212,4.246333333333333,0.11033333333333334,0.08,1,297.307396
Stir-Fried Cuttlefish in Soy Sauce,Shandong cuisine,149.33333333333334,0.042833333333333334,0.0,155.16666666666666,0.83135,0.029266666666666667,1.2396166666666668,1.8138333333333332,8.533333333333333,137.96666666666667,565.477,62.89533333333333,11.8041,2.806016666666667,0.5366666666666667,0.11910999999999998,0.21658333333333327,0.15466666666666667,1.1846666666666665,1.152,3,184.43948666666665
Quick-Fried Fish with Celery,Shandong cuisine,98.32333333333334,0.09666666666666666,0.0,22.826666666666664,3.0441333333333334,0.0862,0.19366666666666665,6.0455000000000005,2.6666666666666665,48.18666666666667,256.1383333333334,39.38166666666667,1.3431666666666666,1.0802833333333333,7.109666666666667,0.055,0.07221666666666667,0.9366666666666666,0.13999999999999999,0.9500000000000001,4,208.23352999999997
Firewood-Bundle Shaped Fat Duck,Hunan cuisine,10.2,0.22000000000000003,0.0,57.6,1.1798,0.20189400000000002,0.499516,8.69828,5.008,52.4952,307.4232,27.825799999999997,4.63746,2.2153680000000002,12.64676,0.22467199999999998,0.326704,1.8039999999999998,0.33999999999999997,5.006,2,568.1423394000001
Meat and Vegetable Braised Pork,Shandong cuisine,76.89999999999999,0.0,0.0,7.242,1.0624333333333333,0.06924,0.14849333333333334,3.6542666666666666,0.30733333333333335,31.681,159.00833333333333,55.74466666666667,2.8507,2.777886666666667,0.20153333333333334,0.31880000000000003,0.13023333333333334,1.015,20.013333333333332,7.16,1,527.2747893333334
Scallion Oil Braised Chicken,Jiangsu cuisine,131.25,2.08175,0.0,87.0,4.3916375,0.1461567930905162,0.28755,15.437369224089432,13.3125,36.8036601002981,335.746356528241,50.31006429778178,3.6396569584723273,2.8507748855972777,21.006647413631452,0.0031165395329970677,0.04112876713307325,0.09974244347251568,3.519,2.25425,2,292.211473394583
Braised Yellow Croaker with Rice Cake,Zhejiang cuisine,77.72,0.25033333333333335,0.0,15.200000000000001,2.898533333333333,0.08863333333333334,0.05795,4.4302,5.3500000000000005,128.07,263.81666666666666,78.11166666666666,3.2576666666666667,2.452616666666667,61.289500000000004,0.1875,0.44775000000000004,0.379,1.7,1.2353333333333334,2,315.64849499999997
Soy Sauce Spring Bamboo Shoot,Jiangsu cuisine,4.25,0.19999999999999998,0.0,2.25,4.3659,0.013266666666666668,0.024000000000000004,0.726,0.75,8.446666666666667,22.371666666666666,5.72,0.6341666666666667,0.28306666666666663,1.2833333333333334,0.027149999999999997,0.11818333333333332,4.75,2.5399999999999996,2.7840000000000003,4,170.57549500000002
Braised Chicken with Pickled Cabbage,Cantonese cuisine,176.23333333333335,2.5604,60.931666666666665,96.2,0.11666666666666665,3.0432166666666665,0.190735,10.0779,1.4076666666666666,52.92283333333333,535.9905,55.493,3.5886333333333336,2.38785,20.500933333333332,0.23771,0.22285999999999997,2.5,3.33277060582377,2.5911685746968125,2,413.4526725
Chinese Cabbage Soup with Dried Shrimps,Fujian cuisine,145.75,0.225,0.0,5.25,0.375,0.2625,0.115,4.575,0.25,140.5,279.0,68.75,3.2,1.555,21.6,0.6375,0.2125,1.25,0.475,0.25,3,83.11225
Egg-stuffed Pancakes,Sichuan cuisine,171.6,2.0630166666666665,79.64166666666667,68.64,0.0,0.17554166666666668,0.13495,1.3280833333333333,0.37916666666666665,40.839999999999996,184.55816666666666,37.49066666666666,3.5391833333333333,1.25407,7.0278,0.30207,0.8610883333333333,0.0,2.3252048112746233,1.807804481406671,3,320.86188166666665
Beef Potstickers,Hunan cuisine,297.05,1.721,0.0,77.18833333333333,2.4620666666666673,0.2794833333333333,0.3904,9.494,5.113333333333333,46.468333333333334,305.1983333333333,37.40333333333333,4.752,7.432216666666666,4.664666666666666,0.19301666666666664,0.12278333333333334,0.71,22.740666666666666,1.673,1,726.6074016666666
Fish Paste Sea Cucumber,Shandong cuisine,96.71666666666665,0.47333333333333333,230.0,71.95666666666666,5.209616666666666,0.12956666666666666,0.22541666666666668,5.033333333333333,10.766666666666666,325.71666666666664,194.13316666666665,178.9623333333333,14.73245,1.3351499999999998,95.1125,0.09577000000000001,0.8133499999999999,32.719166666666666,2.1351666666666667,1.9208333333333332,2,276.78908666666666
Braised Vegetable Shoots in Chicken Oil,Jiangsu cuisine,16.783333333333335,0.19999999999999998,4050.2000000000003,680.72,1.389,0.14806666666666665,0.18506666666666668,3.0926666666666667,277.95,328.42333333333335,169.82399999999998,33.604,4.9202,0.8457666666666667,1.07,0.03802,0.03406666666666667,5.342666666666666,0.27566666666666667,3.656,5,190.20576000000003
Crystal Pork Hock,Shandong cuisine,69.67999999999999,0.13999999999999999,0.0,22.8,0.144554,0.12313400000000001,0.11237,7.167519999999998,6.840000000000001,34.4748,143.131,10.0988,2.47836,1.722796,8.63592,0.14048200000000002,0.010734,0.252,8.42928,1.8227600000000002,2,328.306174
Citron Tofu,Jiangsu cuisine,0.0,1.392,0.0,35.604,16.238059999999997,0.3039,0.23174999999999998,13.29532,17.715,60.325,359.81350000000003,136.573,7.951949999999999,2.36585,1.761,0.27199,0.98293,2.925,3.941,7.210500000000001,3,538.228717
Steamed Perch,Fujian cuisine,36.22,0.0,0.0,4.095,0.47395000000000004,0.14748333333333333,0.13335,1.8544999999999996,0.0,27.404380768033537,292.99693807680336,35.337293837054865,3.506581423041007,0.6471938076803353,11.695166666666667,0.20407171281093495,0.09126666666666666,0.9519420460142279,0.1595,0.128,2,177.262715
Lotus Root Tip Stewed with Pork Knuckle,Jiangsu cuisine,79.84166666666667,0.0,0.0,0.0,0.0,0.12283333333333334,0.11055,8.107000000000001,0.0,23.338333333333335,149.85666666666665,6.141666666666667,1.8425,1.8916333333333333,8.966833333333334,0.15968333333333332,0.0,0.0,9.581,1.9653333333333334,2,678.16489
Cold Mixed Eggplant,Cantonese cuisine,0.0,1.59375,51.5,0.0,0.0,0.0448,0.06095,1.07625,4.65,109.785,175.175,40.8225,4.103,1.053975,1.1075,0.2106,0.8015,0.0,2.470647861484285,1.920883809594689,3,180.013605
Stir-fried Celery with Squid,Cantonese cuisine,39.84,1.58375,80.25,9.13,0.0,0.066975,0.099775,2.1805,10.6285,36.97,273.4175,50.1275,1.32925,0.4004,0.47825,0.056,0.265325,0.015,2.8913871199470176,2.248000936337471,3,262.6914725
Soy Sauce Fortune Fish,Cantonese cuisine,151.28,3.4965333333333333,67.25,14.64,0.0,0.04568833333333333,0.09659333333333332,7.336533333333333,1.6575,87.97699999999999,428.8308333333334,48.31433333333334,1.7534166666666666,1.6206516666666666,32.47391666666667,0.16277666666666665,0.7038000000000001,0.0,2.085368635221536,1.6213362134201905,2,552.4028908333333
Jiali Fish Head and Cabbage Pot,Fujian cuisine,76.66666666666667,0.09000000000000001,0.0,16.686666666666667,3.6871333333333336,0.17598,0.18478666666666665,8.744933333333334,0.26666666666666666,48.824000000000005,327.9723333333333,50.36600000000001,1.0835333333333332,1.0251266666666667,73.35853333333334,0.11674,0.10851333333333334,57.88666666666666,4.836666666666667,4.9479999999999995,2,293.0570996666666
Vegetarian Rolled Pork Hock,Shandong cuisine,1.7,0.08510000000000001,0.0,4.286333333333333,0.9267866666666666,0.055933333333333335,0.055496666666666666,1.8811766666666665,6.2010000000000005,29.820666666666668,101.915,57.455333333333336,1.7432666666666667,0.5576133333333334,0.8855,0.02656,0.22724,2.8835,0.7020666666666666,1.2163333333333333,4,119.42885766666666
Fish Head with Chopped Chili,Zhejiang cuisine,110.95467341666667,0.08766530253333334,0.0,46.819473858,2.9147788056700006,0.06036180254666667,0.10298669499,3.1412655415666664,31.704612569666665,69.17780474633334,231.82180693166666,35.17435970966667,2.3151141168666665,1.45725988344,18.040243033866666,0.09750082516666668,0.16292807003,37.426722854,1.9973150883333333,2.367146287166667,2,206.22285996326198
Vegetable Pancakes,Cantonese cuisine,10.7,3.4735,635.1,0.475,0.0,0.0264,0.0502,0.491,10.8,51.885,145.255,31.55,2.2685,0.5267,3.138,0.1362,0.3495,0.0,2.617667545549388,2.0351889419508318,2,214.17268
Sichuan-style Red Braised Chicken,Sichuan cuisine,174.9,2.9341000000000004,6.4558333333333335,79.2,0.005,0.08927916666666667,0.16776916666666666,9.464433333333334,0.15941666666666668,21.145083333333336,456.49533333333335,37.186166666666665,3.414991666666667,1.9369041666666666,19.95060833333333,0.14969000000000002,0.23302333333333333,0.15,3.2709204549568156,2.543081206491314,2,340.13942249999997
